District #,County #,Locale,Labor Force Diff,Employed Diff,Unemployed Level Diff,Unemployed Rate Diff,Median Age 10,Median Age Male 10,Median Age Female 10,# of Households 10,Avg Household Size 10,# of Families 10,Avg Family Size 10,# of Housing Units 10,County Population,CARES ESSER I 20,CRRSA ESSER II 21,ARP ESSER III 21,ESSER-SUPP 22,ESSER-SUPP 23,% County Infected 09/28/20,% County Deaths 09/28/20,% County Infected 10/30/20,% County Deaths 10/30/20,% County Infected 01/29/21,% County Deaths 01/29/21,% County Infected 07/28/2021,% County Deaths 07/28/2021,% County Infected 01/29/2022,% County Deaths 01/29/2022,% County Infected 07/29/2022,% County Deaths 07/29/2022,% County Infected 10/30/2022,% County Deaths 10/30/2022,% On Campus 09/28/20,% On Campus 10/30/20,% On Campus 01/29/21,% White Pop 10,% Black Pop 10,% Asian Pop 10,% Hispanic Pop 10,% Male Pop 10,% Female Pop 10,% Age 0-4 Pop 10,% Age 5-9 Pop 10,% Age 10-14 Pop 10,% Age 15-19 Pop 10,% Age 20-24 Pop 10,% Age 25-34 Pop 10,% Age 35-44 Pop 10,% Age 45-54 Pop 10,% Age 55-64 Pop 10,% Age 65-74 Pop 10,% Age 75-84 Pop 10,% Age 85-Up Pop 10,% HH 1 Male 10,% HH 1 Female 10,% HH Married-Child 10,% HH Married-noChild 10,% HH Male-Child 10,% HH Female-Child 10,% Housing Vacant 10,% Housing Owner Occup 10,% Housing Renter Occup 10,% Total Operational Public Schools Diff 2019-2021,% School-wide Title I Diff 2019-2021,% Title I Eligible School Diff 2019-2021,Teachers:Students Diff 2019-2021,Staff:Students Diff 2019-2021,% Free Lunch Diff 2019-2021,% Reduced-price Lunch Diff 2019-2021,% Asian or Asian/Pacific Islander Students Diff 2019-2021,% Hispanic Students Diff 2019-2021,% Black or African American Students Diff 2019-2021,% White Students Diff 2019-2021,% Grades 1-8 Diff 2019-2021,% Grades 9-12 Diff 2019-2021,% Prek Diff 2019-2021,% K Diff 2019-2021,% ADA Diff 2019-2021,Total Public Schools Diff 2021-2022,Total Students Diff 2021-2022,% Total Operational Public Schools Diff 2021-2022,% School-wide Title I Diff 2021-2022,% Title I Eligible School Diff 2021-2022,Teachers:Students Diff 2021-2022,Staff:Students Diff 2021-2022,% Free Lunch Diff 2021-2022,% Reduced-price Lunch Diff 2021-2022,% Asian or Asian/Pacific Islander Students Diff 2021-2022,% Hispanic Students Diff 2021-2022,% Black or African American Students Diff 2021-2022,% White Students Diff 2021-2022,% Grades 1-8 Diff 2021-2022,% Grades 9-12 Diff 2021-2022,% Prek Diff 2021-2022,% K Diff 2021-2022,% ADA Diff 2021-2022,% Students Tested Math - Grade 3 Diff 2019-2021,% Students Tested Reading - Grade 3 Diff 2019-2021,% Students Tested Math - Grade 4 Diff 2019-2021,% Students Tested Reading - Grade 4 Diff 2019-2021,% Students Tested Math - Grade 5 Diff 2019-2021,% Students Tested Reading - Grade 5 Diff 2019-2021,% Students Tested Math - Grade 6 Diff 2019-2021,% Students Tested Reading - Grade 6 Diff 2019-2021,% Students Tested Math - Grade 7 Diff 2019-2021,% Students Tested Reading - Grade 7 Diff 2019-2021,% Students Tested Math - Grade 8 Diff 2019-2021,% Students Tested Reading - Grade 8 Diff 2019-2021,% Students Tested Math - Grade 3 Diff 2021-2022,% Students Tested Reading - Grade 3 Diff 2021-2022,% Students Tested Math - Grade 4 Diff 2021-2022,% Students Tested Reading - Grade 4 Diff 2021-2022,% Students Tested Math - Grade 5 Diff 2021-2022,% Students Tested Reading - Grade 5 Diff 2021-2022,% Students Tested Math - Grade 6 Diff 2021-2022,% Students Tested Reading - Grade 6 Diff 2021-2022,% Students Tested Math - Grade 7 Diff 2021-2022,% Students Tested Reading - Grade 7 Diff 2021-2022,% Students Tested Math - Grade 8 Diff 2021-2022,% Students Tested Reading - Grade 8 Diff 2021-2022,Label_Math (19-21),Label_Reading (19-21),Label_All (19-21),Label_Math (21-22),Label_Reading (21-22),Label_All (21-22)
243902,48485.0,32-Town: Distant,0.0016086760054225,0.0237977099236641,-0.3958974358974359,-0.3962264150943396,3831.2,3684.7,3962.2,49016,258.68,31663,317.19,55566,132230.0,101081.0,436108.0,979754.0,0.0,0.0,0.013166452393556682,0.00019662708916282236,0.02966044014217651,0.0004915677229070559,0.10469636239885048,0.0024956515162973605,0.11779475156923543,0.0029569689177947516,0.21293201240263177,0.00443167208651592,0.2644104968615292,0.00519549270210996,0.2898510171670574,0.005339181728805868,0.9223744292237442,0.5704545454545454,0.9057471264367816,0.7705779467680608,0.10502661596958175,0.02029657794676806,0.16622813688212928,0.5128365019011407,0.48716349809885934,0.06809885931558936,0.06401520912547529,0.06269961977186311,0.08,0.09751330798479088,0.1401444866920152,0.1149277566539924,0.1363422053231939,0.10563498098859316,0.06693536121673004,0.046349809885931556,0.017338403041825094,0.13126326097600782,0.16174310429247593,0.20048555573690224,0.2599967357597519,0.030541047821119636,0.09480577770523911,0.11787783896627434,0.5438397581254724,0.33828240290825323,0.0,0.0,0.0,-0.00272946696442656,-0.007880809590647606,-0.0017211703958692117,0.03641456582633055,-0.5238095238095238,-0.19191919191919196,-0.007936507936507856,0.04636591478696743,0.13287250384024576,-0.0578597030209933,-0.39605110336817656,-0.29824561403508776,0.023933214871487037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015350430288373006,0.029411764705882363,0.029411764705882363,0.06250000000000001,0.03030303030303031,-0.054953560371516975,-0.054953560371516975,0.0,0.0,-0.16666666666666677,-0.16666666666666677,0.04545454545454542,0.0952380952380953,0.0,0.0,0.03125,0.03125,-0.2162162162162162,-0.2162162162162162,0.08108108108108114,0.08108108108108114,0.15151515151515157,0.15151515151515157,-0.22857142857142854,-0.22857142857142854,0,0,0,-1,-1,-1
11902,48021.0,31-Town: Fringe,-0.0646548857009822,-0.0508309349178349,-0.3599405057015369,-0.3111111111111111,1526.1,1493.0,1555.7,25840,108.02,18721,126.8,29316,88723.0,772275.0,3157389.0,7093339.0,0.0,0.0,0.020490740845102173,0.00034940207161615367,0.022699863620481726,0.0003944862098892057,0.05564509766351453,0.0007889724197784114,0.1158549643271756,0.0012285427679406692,0.2302108810567722,0.002242935879084341,0.2730858965544447,0.002705048296383125,0.29210013187110445,0.002772674503792703,0.3494577006507592,0.4993534482758621,0.5462526766595289,0.7381591187930593,0.07782017230453951,0.006592873225384584,0.3261382481023581,0.5122891696215502,0.4877108303784498,0.06760054468727669,0.07299348802092462,0.07753704277952299,0.0695150395707217,0.052014938453034204,0.11590783459842796,0.13730433727467609,0.1602647935176821,0.13224845289938117,0.06803198015396854,0.03393509592697955,0.012646452117404377,0.1104876160990712,0.11346749226006192,0.25224458204334366,0.2989938080495356,0.033823529411764704,0.08010835913312693,0.11857006412880339,0.6793559830809115,0.20207395279028517,-0.125,0.02083333333333339,0.02083333333333339,-0.0004433417167671045,0.03361159066117884,0.0006579315593673342,0.1850877508883126,-0.37684935685596627,0.0709709377345913,-0.10128237204273223,-0.2166861398516187,0.010196009050456279,0.027062598476784976,-0.27411828067957544,0.03596337204071227,0.00412153819000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07623688509882809,-0.21874143643656113,-0.3242092457420925,-0.22468760344256863,-0.4405911949685534,-0.2728935460824007,-0.2837100805331852,-0.31609674728940784,-0.31109027320188554,-1.0,-0.3921924790366653,-0.43436532507739933,-0.29295665634674917,0.714975845410628,1.2892561983471074,0.26141078838174264,0.6853146853146854,0.3879310344827587,0.5204081632653061,0.6272727272727273,0.6199095022624435,0.0,0.5720524017467249,0.6336206896551724,0.6743295019157086,-1,0,-1,1,0,1
102906,48203.0,42-Rural: Distant,0.0151134380453752,0.0434278880293007,-0.3851030110935023,-0.3939393939393939,1923.5,1861.0,1993.4,24523,135.95,17622,162.34,27704,66553.0,162743.0,733009.0,1646765.0,0.0,0.0,0.013462954337144832,0.0005709735098342675,0.01664838549727285,0.000631075984553664,0.06004237224467718,0.0013523056811864229,0.08545069343230208,0.001682869292143104,0.1798416299791144,0.003050200592009376,0.21324358030441903,0.0034108154403257552,0.22983186332697247,0.0034859435337250013,0.947856315179606,0.9893742621015348,0.0,0.685956331611586,0.2193780378174948,0.005165242035013942,0.11052703752799745,0.4909874906675199,0.5090125093324801,0.07124681933842239,0.07191723423382243,0.07173439380780423,0.07200865444683152,0.06362846825433104,0.12213740458015267,0.12041565723514802,0.14807027167039966,0.12603800033520746,0.07566546296719538,0.04220566500586613,0.014931968124819063,0.1144639725971537,0.12828772988622925,0.2268890429392815,0.29294947600212046,0.030257309464584266,0.09794886433144395,0.1148209644816633,0.6498700548657234,0.23530898065261335,0.0,0.0,0.0,0.09610217536872505,0.09932382890704074,-0.024227406078213446,0.2559810874704492,-0.566903073286052,-0.027741593091137183,0.047242568693562775,0.013697879192791253,0.007934665807006188,0.028215725292106808,-0.3182733560984151,-0.05925667558035901,0.033940412830978386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06067865777168873,0.019214703425229792,0.0016420361247947396,0.012162876784769848,-0.0039032006245121992,-0.05466698496061121,-0.05466698496061121,-0.03418391911410689,-0.03418391911410689,0.045278637770897925,0.06087981146897096,-0.290161892901619,-0.06932337069323372,-0.049180327868852514,-0.049180327868852514,0.10344827586206909,0.10344827586206909,0.14545454545454556,0.14545454545454556,-0.016949152542372982,-0.016949152542372982,-0.14864864864864866,-0.14864864864864866,0.22222222222222238,0.20338983050847453,0,1,1,0,-1,0
70903,48139.0,41-Rural: Fringe,-0.0598780598780598,-0.0461994495024348,-0.3508218869623958,-0.3111111111111111,3346.7,3251.7,3437.8,50503,275.6,39721,312.0,54365,184826.0,1098537.0,5133205.0,11532174.0,0.0,0.0,0.02379535346758573,0.0003841450878123208,0.027209375304340297,0.0005139969484812743,0.099823617889258,0.0014121389847748694,0.12720612900782358,0.0017854630841981107,0.24837955698873534,0.0028026359927715797,1.234279809117765,0.02038133163083116,0.29954660058649757,0.0032625279993074565,0.7373113854595336,0.7509408142319535,0.9703872437357631,0.7864581244569213,0.09011429717264889,0.005688122451707774,0.23501771271973798,0.493750417752824,0.506249582247176,0.07311677026936703,0.07958692600761981,0.08537530913708977,0.08044248379119043,0.05973531181070784,0.12233139496022993,0.14015105942116168,0.14832564668137158,0.11104204264420828,0.06002272575362609,0.029784105340552102,0.010086224182875476,0.07753994812189374,0.09728134962279468,0.31069441419321625,0.30132863394253806,0.03154268063283369,0.08593548898085263,0.07103835188080566,0.6912903522486894,0.23767129587050492,0.0,0.0,0.0,0.041627426638457046,0.0653301570557131,-0.12433811456415787,-0.18907055009202856,0.0023989033584645293,0.002398903358464874,0.04514218534486415,-0.03359069823356948,-0.014975225695045741,0.031810607708503524,-0.13723875482082387,0.14176987387889275,-0.01646806718066883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03994399673951525,0.015317765297073628,0.020118322106988853,-0.03245242923504523,-0.03245242923504523,0.007662419290326272,0.012687082661754508,-0.009299053091378157,-0.009299053091378157,-0.04776255128367801,-0.04546800321448208,-0.030499683744465485,-0.013766469786460737,0.00508905852417305,0.00508905852417305,0.10263157894736832,0.10263157894736832,-0.04600484261501203,-0.0436893203883495,0.16085790884718504,0.16085790884718504,-0.004819277108433686,-0.0048076923076922585,-0.08092485549132958,-0.029478458049886618,0,0,0,-1,0,-1
49906,48097.0,42-Rural: Distant,0.012190082644628,0.0358463881636205,-0.4334016393442623,-0.44,1149.2,1111.0,1187.5,14513,78.7,10321,94.06,16606,41257.0,53941.0,238286.0,535330.0,0.0,0.0,0.010664856872773106,0.00014542986644690598,0.013815837312456069,0.00021814479967035896,0.07576896041883802,0.0013815837312456068,0.09334173594783915,0.0017451583973628717,0.1658142860605473,0.002860120706789151,0.18942240104709504,0.0032479336839809003,0.1984632910778777,0.003320648617204353,0.9582463465553236,0.7070063694267515,0.9376299376299376,0.8570648073470875,0.027421494913754976,0.0075448135910711036,0.15602154174363245,0.4957723027291412,0.5042276972708588,0.06990660041106225,0.06870983687592684,0.06928220204490465,0.07672294924161616,0.0581731144470172,0.1095298800634805,0.11465514998569087,0.14262299346983376,0.1316960220620756,0.0881962692197622,0.05164294820095221,0.01886203397767776,0.1085922965617033,0.1325707985943637,0.22510852339282023,0.3286708468269827,0.02825053400399642,0.0764831530352098,0.1260387811634349,0.6199566421775262,0.2540045766590389,0.0,0.0,0.0,0.0018264562011515984,0.059715910975488444,0.07065603887637781,0.5070621468926554,-0.48622881355932207,-0.008511745465358345,-1.0,-0.0025320380322447537,0.02754237288135601,-0.045853510895883645,0.027542372881355904,-0.02653880463871536,0.010065246288096148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04001623306162466,0.0,0.0,0.06666666666666665,0.06666666666666665,0.031249999999999972,0.031249999999999972,0.0708491076257437,0.0708491076257437,0.07843137254901945,0.07843137254901945,0.19272727272727266,-0.09641873278236919,0.30000000000000004,0.30000000000000004,0.0312500000000001,0.0312500000000001,-0.10810810810810811,-0.10810810810810811,-0.17777777777777787,-0.17777777777777787,0.25714285714285734,0.25714285714285734,0.0,0.0,1,0,1,-1,-1,-1
30906,48059.0,42-Rural: Distant,-0.0239647864362569,-0.0082051282051282,-0.3485915492957746,-0.3260869565217391,519.0,510.9,525.1,5447,29.69,3893,35.01,6549,13943.0,92938.0,397238.0,892429.0,0.0,0.0,0.00631141074374238,0.00028688230653374454,0.00982571899878075,0.0004303234598006168,0.07609553180807574,0.0025102201821702646,0.08828802983575988,0.0030122642186043175,0.18826651366276984,0.004590116904539913,0.2257046546654235,0.005163881517607402,0.2388295201893423,0.005450763824141146,0.954248366013072,0.9760348583877996,0.9933035714285714,0.9394565859421146,0.010410513880685174,0.004208505611340815,0.07567926757235677,0.487817483756645,0.512182516243355,0.05751624335499114,0.06726225634967513,0.07028942705256941,0.06320141760189013,0.04747489663319551,0.10484347312463083,0.1119314825753101,0.15394270525694034,0.14153868871825162,0.1037359716479622,0.05921441228588305,0.01904902539870053,0.11878098035615936,0.12851110703139343,0.21791812006609143,0.3523040205617771,0.027170919772351754,0.06627501376904718,0.16826996488013438,0.6546037562986715,0.17712627882119408,0.0,0.0,0.0,0.02257956924621391,-0.02393010355882561,-0.13791299559471368,-0.15692793616490736,-0.2714757709251101,0.13575059301931555,-0.6762114537444933,-0.01762738515680568,0.10845353133437531,-0.12999425397433445,-0.20524629555466564,-0.11497797356828202,0.015660445649394342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024515652245315926,0.05945303210463731,0.05945303210463731,0.06666666666666665,0.06666666666666665,0.08611111111111111,0.08611111111111111,-0.02392344497607651,-0.02392344497607651,0.017307692307692298,0.017307692307692298,0.013719512195122033,0.013719512195122033,0.4814814814814816,0.4814814814814816,-0.12499999999999997,-0.12499999999999997,-0.029411764705882366,-0.029411764705882366,0.11764705882352941,0.11764705882352941,0.6956521739130436,0.6956521739130436,-0.4736842105263158,-0.4736842105263158,0,0,0,0,0,0
107905,48213.0,42-Rural: Distant,-0.0523794565729542,-0.0361203090507726,-0.3527013251783894,-0.3137254901960783,2327.8,2262.7,2387.8,31020,134.85,21612,160.55,39595,82737.0,403791.0,1731111.0,3889086.0,0.0,0.0,0.011639290764712281,0.0002900757822981254,0.015917908553609632,0.0004834596371635423,0.05910294064324305,0.0017646276756469294,0.0753109249791508,0.0024535576586049773,0.16272042737831927,0.004532434098408209,0.19739656985387433,0.0051730181176499026,0.2133749108621294,0.005245537063224434,0.8297172912557528,0.8827586206896552,0.9103585657370518,0.858185198390465,0.06222940966739673,0.004176641369123415,0.10810879641420058,0.4898385371568278,0.5101614628431722,0.05944073753374421,0.06253501757245454,0.06622777975856975,0.06580756888911526,0.05230988641572862,0.10414862731115979,0.11604186828299291,0.1427952936382621,0.1392808027300973,0.11087200122243163,0.0608287067692151,0.0197117098762288,0.11611863313990974,0.13968407479045777,0.1951966473243069,0.33713733075435204,0.02685364281108962,0.07556415215989684,0.21656774845308752,0.5947215557519889,0.1887106957949236,0.0,0.0,0.0,-0.007188715694247769,0.08122797228515648,0.19496727642382927,-0.8515217597421068,-0.5081658291457287,0.21110610857757006,-0.262248743718593,-0.02677241400329935,-0.020495333811916622,0.013407152039266075,0.019656207868611345,0.110011064496796,0.012791262408424495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04886167592417149,0.046014583857178736,0.046014583857178736,-0.0066911288581912465,-0.0066911288581912465,-0.0636363636363636,-0.0636363636363636,-0.07627118644067808,-0.07627118644067808,0.03825431034482752,0.03825431034482752,0.03638726445744,-0.025627794977640117,-0.125,-0.125,0.09322033898305089,0.09322033898305089,0.29126213592232997,0.29126213592232997,0.07339449541284415,0.07339449541284415,-0.21276595744680846,-0.21276595744680846,0.3678160919540228,0.30097087378640786,0,0,0,1,0,0
121906,48241.0,42-Rural: Distant,-0.0121571072319201,0.0271903323262839,-0.3777064955894146,-0.3711340206185567,1079.2,1045.3,1114.2,13770,68.3,9886,81.73,16798,35529.0,45851.0,222953.0,500882.0,0.0,0.0,0.01331306819781024,0.000872526668355428,0.014607785189563455,0.0009569647330349855,0.059275521405049394,0.002082805595429086,0.07402403670241212,0.0027020180697458415,0.16001013256776156,0.004784823665174928,0.19851389006163978,0.005347744096371978,0.21951082214528977,0.00560105829041065,0.9491094147582697,0.9974293059125964,0.9644670050761421,0.7767572108653038,0.16687202464295717,0.005600672080649678,0.056482777933352005,0.4912629515541865,0.5087370484458135,0.06830019602352282,0.07040044805376645,0.06667600112013441,0.06737608513021563,0.05141416970036404,0.11355362643517222,0.11769812377485299,0.1461215345841501,0.1323438812657519,0.09456734808176981,0.05429851582189863,0.01725007000840101,0.1112563543936093,0.1374001452432825,0.21801016702977488,0.3204066811909949,0.026870007262164125,0.09179375453885258,0.1802595547088939,0.6440647696154304,0.17567567567567569,-0.25,-1.0,-0.5,0.03682093055849657,0.13564475054634761,0.09565373348478502,0.8878075651854572,0.0,0.06702166727873655,0.0,0.005116610400470752,-0.011239313684462382,0.0381526460420175,0.07249357326478154,-0.1282687704990692,0.09343398548794977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01292755991285415,-0.07730263157894739,-0.13322368421052633,0.12202380952380956,0.08333333333333327,0.07692307692307687,0.07692307692307687,-0.015046296296296313,-0.015046296296296313,0.1428571428571428,0.1428571428571428,-0.1,-0.13333333333333333,-0.06060606060606061,0.0,0.06896551724137927,0.1071428571428572,0.035714285714285796,0.035714285714285796,0.3478260869565218,0.3478260869565218,-0.08333333333333323,-0.04166666666666652,0.14814814814814814,0.15384615384615385,-1,-1,-1,1,1,1
50901,48099.0,43-Rural: Remote,-0.0262466113529943,-0.0088819226750261,-0.3156748911465892,-0.2982456140350877,1513.4,1472.6,1563.2,22545,121.78,16991,139.72,25178,75951.0,42977.0,182378.0,409728.0,0.0,0.0,0.0239101525983858,0.0001711629866624534,0.026148437808587114,0.0001974957538412924,0.05931455807033482,0.0008689813169016866,0.10169714684467618,0.0012508064409948519,0.21188661110452792,0.0023567826625060895,0.24993745967795025,0.002830772471725191,0.26605311319139974,0.002936103540440547,0.8506224066390041,0.7582417582417582,0.0,0.7034673953414337,0.15842043826603702,0.018875683132594048,0.1588183795829575,0.48936170212765956,0.5106382978723404,0.0887011195415716,0.0798004987531172,0.07137740754496737,0.06394916962911869,0.10061282962805751,0.18257547620310924,0.14276807980049874,0.11863957128455457,0.07617923276914097,0.046214251605029975,0.02224491961585398,0.006937443624980103,0.0983810157462852,0.10592149035262807,0.3210911510312708,0.2538478598358838,0.028476380572188955,0.10432468396540252,0.10457542298832313,0.4960679958694098,0.3993565811422671,0.0,0.0,0.0,-0.07787375415282406,-0.09158461824261568,0.06451612903225805,-0.8831168831168831,0.0,0.2857142857142857,-0.35714285714285715,-0.08928571428571426,-0.04690831556503201,-0.048923679060665366,0.02857142857142869,0.7857142857142857,0.004237052935408171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2612796500426392,0.12500000000000006,0.12500000000000006,0.1510416666666666,0.1510416666666666,0.11363636363636365,0.11363636363636365,-0.07555555555555553,-0.07555555555555553,-0.1666666666666667,-0.1666666666666667,-0.2596153846153846,-0.1923076923076922,-0.11764705882352944,-0.11764705882352944,-0.35294117647058826,-0.35294117647058826,-0.380952380952381,-0.380952380952381,0.0,0.0,-0.5,-0.5,-0.22727272727272727,-0.2916666666666667,0,1,0,0,0,0
220904,48439.0,21-Suburb: Large,-0.3301854670725845,-0.2441765328713062,-0.9060720411663808,-0.3773584905660377,41290.5,40159.7,42328.7,657134,3255.36,455033,3848.8,714803,2102515.0,1594591.0,5740381.0,12896246.0,0.0,0.0,0.021807692216226755,0.0003619474771880343,0.028381248171832307,0.000429961260680661,0.10159784829121314,0.0011557586985110689,0.1289255962502051,0.0015219867634713663,0.24473880091224082,0.0022425523718023416,0.2761012406570227,0.0025255467856352986,0.29289731583365636,0.0025740601137209484,0.0,0.22637479978643887,0.32489678693232815,0.6663943297914798,0.14868874769628432,0.046743731737490836,0.26698060954078257,0.4904468351617493,0.5095531648382506,0.07899188185517796,0.07977019779617188,0.07665195900132336,0.07233860723457934,0.06808993086918212,0.1473438310169958,0.1456921207672161,0.14258493759652943,0.09932593859485228,0.05074807880891127,0.02770152468112816,0.010760991777932312,0.11543155581662187,0.13346592932339524,0.26471008957077247,0.23707036920932412,0.031392379636421185,0.09697413312962044,0.08067817286720956,0.5719394014854442,0.34738242564734617,0.0,0.0,0.0,0.20676702353604437,0.19202572565418885,0.06590718378954119,-0.1114412181303117,0.11979202653216342,0.032278868156120334,-0.06822970372217858,0.015049575070821478,-0.055487947847678964,0.1438425425659298,-0.2094070592238109,0.09313031161473094,0.05380497322415783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08555707457960084,-0.031176788610560453,-0.13330658353652888,-0.02401015228426388,0.013285215736040563,-0.054867012905256585,-0.08300942091046842,-0.03503196447981724,-0.023620957022596287,-0.04847168960072187,-0.05326528310399275,-0.09208552138034509,0.01731601731601733,-0.044642857142857185,0.12592592592592586,-0.045092838196286546,0.0029940119760479785,0.15264797507788175,0.12258064516129034,-0.14634146341463408,-0.15217391304347824,0.16624685138539044,0.17215189873417716,-0.012944983818770205,-0.025581395348837133,-1,0,-1,1,0,0
101811,48201.0,11-City: Large,-0.0344662433661197,0.3655968344691141,-0.8355619196024342,-0.4,73260.4,71381.2,74996.4,1435155,6133.23,985652,7262.66,1598698,4713325.0,230085.0,874302.0,1964191.0,0.0,0.0,0.02999008131202495,0.0005838765627237672,0.03415508160375107,0.0006210053412399951,0.06553802252125622,0.0010124487490253695,0.08785687386293116,0.0014382627974943378,0.20112213776898474,0.0021640773763744276,0.2445191027565466,0.0023573591891074774,0.2589713206706518,0.002408915150132868,0.0,0.9953488372093023,0.892018779342723,0.5664701833298758,0.18949291856069908,0.06182884177947782,0.40844392087984266,0.4978437169437739,0.5021562830562261,0.08217895402250823,0.07827543293653033,0.07490850855194885,0.07347074216259711,0.07269345887154886,0.1616607521297098,0.14374780541478852,0.13403921700864932,0.09753695760910494,0.04777127883260406,0.024752111139048676,0.00896478132096131,0.1235692311980239,0.12859029164097258,0.2595712658214618,0.21424097048750831,0.03377962659085604,0.10478659099539771,0.10229761968802113,0.5096709947719957,0.3880313855399832,0.0,0.0,0.0,0.5877272971088343,0.44691290593161315,-0.02532419037273405,0.0,0.07766990291262127,0.3293413173652695,-0.19521646735280637,-0.4012944983818771,0.012356575463371447,-0.002157497303128381,0.0,0.0,-0.010987556998286544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11156706398776503,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.3333333333333333,-0.5333333333333333,-0.5172413793103449,0.052631578947368494,0.13684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-0.1428571428571429,-0.28571428571428575,-0.24000000000000005,-0.33333333333333337,-1,-1,-1,-1,-1,-1
210906,48419.0,43-Rural: Remote,-0.0407523510971786,-0.0256858773706499,-0.3038585209003215,-0.2777777777777778,759.6,740.1,776.6999999999999,9648,52.26,6771,63.03,11873,25274.0,30923.0,111321.0,250092.0,0.0,0.0,0.01899184933132864,0.001068291524887236,0.021919759436575138,0.0013848223470760465,0.05475983223866424,0.0019387512859064652,0.08138798765529794,0.0029674764580201,0.16238031178285986,0.004668829627284957,0.18643665426920947,0.005301891271662578,0.20135316926485716,0.0053810239772097805,0.8493150684931506,0.8591549295774648,0.8484848484848485,0.6863800691606413,0.17415906947500787,0.0031829613329141778,0.16362779000314367,0.4947736560829928,0.5052263439170073,0.07548726815466834,0.07580163470606728,0.06935712040238919,0.07136120716755737,0.06055485696321911,0.11615844074190507,0.12236718013203395,0.13466677145551714,0.11753379440427539,0.08900502986482238,0.050613014775227914,0.01709368123231688,0.12365257048092869,0.1351575456053068,0.23082504145936983,0.2899046434494196,0.02839966832504146,0.08550995024875623,0.18739998315505768,0.6081024172492209,0.2044975995957214,0.0,0.0,0.0,0.25235397487344924,0.2895936771709392,-0.05036278275714907,2.76056338028169,0.0,0.09683098591549291,-1.0,0.030291337063476725,-0.004051707505305787,0.0,-0.46277665995975853,0.39280125195618165,0.08024742215425332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0588085119163825,-0.1428571428571429,-0.1428571428571429,-0.11111111111111108,-0.11111111111111108,-0.3229166666666667,-0.3229166666666667,0.10000000000000003,0.10000000000000003,0.12500000000000006,0.12500000000000006,-0.11111111111111116,-0.11111111111111116,-0.1666666666666666,-0.1666666666666666,1.4999999999999998,1.4999999999999998,0.4,0.4,-0.2857142857142857,-0.2857142857142857,-0.30000000000000004,-0.30000000000000004,0.0,0.0,-1,-1,-1,1,1,1
