,Agency Name,County #,District #,FTE Teachers 2018-2019,Total Staff 2018-2019,Total Students 2018-2019,FTE Teachers 2020-2021,Total Staff 2020-2021,Total Students 2020-2021
13584,SEALY ISD,48015.0,8902,209.28,364.08,2803.0,206.45,363.49,2814.0
13585,SEALY ISD,48015.0,8902,209.28,364.08,2803.0,206.45,363.49,2814.0
13586,SEALY ISD,48015.0,8902,209.28,364.08,2803.0,206.45,363.49,2814.0
13587,SEALY ISD,48015.0,8902,209.28,364.08,2803.0,206.45,363.49,2814.0
13588,SEALY ISD,48015.0,8902,209.28,364.08,2803.0,206.45,363.49,2814.0
13589,SEALY ISD,48015.0,8902,209.28,364.08,2803.0,206.45,363.49,2814.0
13590,SEALY ISD,48015.0,8902,209.28,364.08,2803.0,206.45,363.49,2814.0
13591,SEALY ISD,48015.0,8902,209.28,364.08,2803.0,206.45,363.49,2814.0
13592,SEALY ISD,48015.0,8902,209.28,364.08,2803.0,206.45,363.49,2814.0
13593,SEALY ISD,48015.0,8902,209.28,364.08,2803.0,206.45,363.49,2814.0
13594,SEASHORE CHARTER SCHOOLS,48355.0,178808,33.31,51.47,487.0,36.79,58.21,499.0
13595,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13596,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13597,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13598,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13599,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13600,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13601,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13602,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13603,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13604,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13605,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13606,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13607,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13608,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13609,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13610,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13611,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13612,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13613,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13614,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13615,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13616,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13617,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13618,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13619,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13620,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13621,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13622,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13623,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13624,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13625,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13626,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13627,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13628,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13629,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13630,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13631,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13632,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13633,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13634,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13635,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13636,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13637,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13638,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13639,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13640,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13641,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13642,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13643,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13644,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13645,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13646,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13647,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13648,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13649,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13650,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13651,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13652,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13653,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13654,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13655,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13656,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13657,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13658,SEGUIN ISD,48187.0,94901,464.16,996.64,7366.0,466.14,1027.63,6899.0
13659,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13660,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13661,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13662,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13663,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13664,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13665,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13666,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13667,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13668,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13669,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13670,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13671,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13672,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13673,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13674,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13675,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13676,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13677,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13678,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13679,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13680,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13681,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13682,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13683,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13684,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13685,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13686,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13687,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13688,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13689,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13690,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13691,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13692,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13693,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13694,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13695,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13696,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13697,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13698,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13699,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13700,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13701,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13702,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13703,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13704,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13705,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13706,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13707,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13708,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13709,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13710,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13711,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13712,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13713,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13714,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13715,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13716,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13717,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13718,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13719,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13720,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13721,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13722,SEMINOLE ISD,48165.0,83903,224.46,462.52,2956.0,233.39,478.21,2928.0
13723,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13724,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13725,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13726,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13727,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13728,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13729,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13730,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13731,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13732,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13733,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13734,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13735,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13736,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13737,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13738,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13739,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13740,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13741,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13742,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13743,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13744,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13745,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13746,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13747,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13748,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13749,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13750,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13751,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13752,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13753,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13754,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13755,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13756,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13757,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13758,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13759,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13760,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13761,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13762,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13763,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13764,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13765,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13766,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13767,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13768,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13769,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13770,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13771,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13772,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13773,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13774,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13775,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13776,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13777,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13778,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13779,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13780,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13781,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13782,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13783,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13784,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13785,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13786,SER-NINOS CHARTER SCHOOL,48201.0,101802,64.31,103.96,1129.0,68.48,102.45,1095.0
13787,SEYMOUR ISD,48023.0,12901,49.6,96.53,582.0,49.79,95.34,621.0
13788,SHALLOWATER ISD,48303.0,152909,134.69,274.37,1694.0,137.66,279.3,1682.0
13789,SHAMROCK ISD,48483.0,242902,40.41,86.24,367.0,41.58,87.77,407.0
13790,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13791,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13792,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13793,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13794,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13795,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13796,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13797,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13798,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13799,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13800,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13801,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13802,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13803,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13804,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13805,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13806,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13807,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13808,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13809,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13810,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13811,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13812,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13813,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13814,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13815,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13816,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13817,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13818,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13819,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13820,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13821,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13822,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13823,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13824,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13825,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13826,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13827,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13828,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13829,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13830,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13831,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13832,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13833,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13834,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13835,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13836,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13837,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13838,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13839,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13840,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13841,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13842,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13843,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13844,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13845,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13846,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13847,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13848,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13849,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13850,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13851,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13852,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13853,SHARYLAND ISD,48215.0,108911,637.3,1327.34,10285.0,631.13,1333.18,9765.0
13854,SHELBYVILLE ISD,48419.0,210903,67.56,117.76,783.0,66.58,123.79,770.0
13855,SHELDON ISD,48201.0,101924,556.14,1223.73,9401.0,637.89,1406.76,10206.0
13856,SHELDON ISD,48201.0,101924,556.14,1223.73,9401.0,637.89,1406.76,10206.0
13857,SHELDON ISD,48201.0,101924,556.14,1223.73,9401.0,637.89,1406.76,10206.0
13858,SHELDON ISD,48201.0,101924,556.14,1223.73,9401.0,637.89,1406.76,10206.0
13859,SHELDON ISD,48201.0,101924,556.14,1223.73,9401.0,637.89,1406.76,10206.0
13860,SHELDON ISD,48201.0,101924,556.14,1223.73,9401.0,637.89,1406.76,10206.0
